"","name"
"1075","Os06g0715300"
"1076","Os01g0604600"
"1077","Os07g0215500"
"1078","Os05g0138300"
"1079","Os03g0570100"
"1080","Os01g0385600"
"1081","Os01g0713200"
"1082","osa-miR530"
"1083","Os01g0313300"
"1084","Os05g0280700"
"1085","Os02g0759400"
"1086","Os02g0776400"
"1087","Os08g0564000"
"1088","Os06g0474800"
"1089","Os06g0578400"
"1090","Os05g0468800"
"1091","Os01g0342700"
"1092","Os01g0225700"
"1093","Os10g0372800"
"1094","Os03g0597800"
"1095","Os05g0372900"
"1096","osa-miR156l"
"1097","osa-miR395s"
"1098","Os07g0197000"
"1099","Os01g0594300"
"1100","Os07g0286100"
"1101","Os01g0713200"
"1102","Os11g0186300"
"1103","Os06g0572600"
"1104","Os02g0571900"
"1105","Os01g0738400"
"1106","Os03g0727600"
"1107","Os12g0454300"
"1108","Os01g0120900"
"1109","Os11g0428800"
"1110","Os10g0426500"
"1111","Os03g0823200"
"1112","Os06g0241100"
"1113","Os03g0263600"
"1114","Os02g0670700"
"1115","Os01g0162500"
"1116","Os12g0149300"
"1117","osa-miR395d"
"1118","Os07g0499400"
"1119","Os01g0713200"
"1120","Os01g0757200"
"1121","Os01g0705700"
"1122","Os08g0352100"
"1123","Os03g0622300"
"1124","Os11g0204000"
"1125","Os04g0570800"
"1126","Os03g0861300"
"1127","Os03g0771500"
"1128","Os02g0561000"
"1129","Os07g0111700"
"1130","Os12g0564100"
"1131","Os07g0114000"
"1132","Os09g0453300"
"1133","Os01g0523500"
"1134","Os02g0561800"
"1135","Os06g0653100"
"1136","Os08g0230600"
"1137","Os01g0384800"
"1138","Os07g0633300"
"1139","Os03g0380600"
"1140","Os06g0622400"
"1141","Os10g0487600"
"1142","Os09g0453300"
"1143","Os04g0481100"
"1144","Os08g0293400"
"1145","Os02g0316900"
"1146","Os07g0539100"
"1147","Os11g0700400"
"1148","Os03g0126900"
"1149","Os05g0171000"
"1150","Os03g0640000"
"1151","Os01g0297000"
"1152","Os04g0412300"
